901;1030000;1059999;30000;"""Т2 Мобайл"" ООО";25;20;D2520
901;1060000;1069999;10000;"""Т2 Мобайл"" ООО";62;20;D6220
901;1070000;1079999;10000;"""Т2 Мобайл"" ООО";25;20;D2520
901;1080000;1089999;10000;"""Межрегиональный ТранзитТелеком"" АО";57;42;D5742
901;1090000;1099999;10000;"""Т2 Мобайл"" ООО";58;20;D5820
901;1100000;1109999;10000;"""Ростелеком"" ПАО";70;20;D7020
901;1110000;1119999;10000;"""Т2 Мобайл"" ООО";26;20;D2620
901;1120000;1159999;40000;"""Т2 Мобайл"" ООО";58;20;D5820
901;1160000;1169999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;1170000;1239999;70000;"""Т2 Мобайл"" ООО";70;20;D7020
901;1240000;1249999;10000;"""Т2 Мобайл"" ООО";44;20;D4420
901;1250000;1269999;20000;"""Т2 Мобайл"" ООО";70;20;D7020
901;1270000;1279999;10000;"""Т2 Мобайл"" ООО";43;20;D4320
901;1280000;1289999;10000;"""Т2 Мобайл"" ООО";70;20;D7020
901;1290000;1299999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;1300000;1309999;10000;"""Т2 Мобайл"" ООО";37;20;D3720
901;1310000;1314999;5000;"""Т2 Мобайл"" ООО";37;20;D3720
901;1315000;1315099;100;"""Т2 Мобайл"" ООО";12;20;D1220
901;1315100;1315199;100;"""Т2 Мобайл"" ООО";21;20;D2120
901;1315200;1315299;100;"""Т2 Мобайл"" ООО";35;20;D3520
901;1315300;1315399;100;"""Т2 Мобайл"" ООО";13;20;D1320
901;1315400;1315499;100;"""Т2 Мобайл"" ООО";44;20;D4420
901;1315500;1315599;100;"""Т2 Мобайл"" ООО";39;20;D3920
901;1315600;1315699;100;"""Т2 Мобайл"" ООО";71;20;D7120
901;1315700;1315799;100;"""Т2 Мобайл"" ООО";21;20;D2120
901;1315800;1315899;100;"""Т2 Мобайл"" ООО";18;20;D1820
901;1315900;1315999;100;"""Т2 Мобайл"" ООО";33;20;D3320
901;1316000;1316099;100;"""Т2 Мобайл"" ООО";62;20;D6220
901;1316100;1316199;100;"""Т2 Мобайл"" ООО";57;20;D5720
901;1316200;1316299;100;"""Т2 Мобайл"" ООО";13;20;D1320
901;1316300;1316399;100;"""Т2 Мобайл"" ООО";62;20;D6220
901;1317000;1318999;2000;"""Межрегиональный ТранзитТелеком"" АО";31;42;D3142
901;1319000;1319999;1000;"""МиАТел"" ООО";56;16;D5616
901;1320000;1329999;10000;"""Интернод"" ООО";78;49;D7849
901;1330000;1339999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;1340000;1349999;10000;"""Т2 Мобайл"" ООО";28;39;D2839
901;1350000;1379999;30000;"""Т2 Мобайл"" ООО";17;20;D1720
901;1380000;1389999;10000;"""Т2 Мобайл"" ООО";28;39;D2839
901;1390000;1399999;10000;"""Межрегиональный ТранзитТелеком"" АО";62;42;D6242
901;1400000;1419999;20000;"""Ростелеком"" ПАО";36;20;D3620
901;1420000;1429999;10000;"""Межрегиональный ТранзитТелеком"" АО";39;42;D3942
901;1430000;1439999;10000;"""Межрегиональный ТранзитТелеком"" АО";16;42;D1642
901;1440000;1449999;10000;"""Т2 Мобайл"" ООО";33;20;D3320
901;1450000;1459999;10000;"""Т2 Мобайл"" ООО";43;20;D4320
901;1460000;1464999;5000;"""Межрегиональный ТранзитТелеком"" АО";75;42;D7542
901;1465000;1469999;5000;"""Межрегиональный ТранзитТелеком"" АО";39;42;D3942
901;1470000;1474999;5000;"""Т2 Мобайл"" ООО";43;20;D4320
901;1475000;1479999;5000;"""Интернод"" ООО";77;49;D7749
901;1480000;1484999;5000;"""Межрегиональный ТранзитТелеком"" АО";64;42;D6442
901;1485000;1489999;5000;"""Межрегиональный ТранзитТелеком"" АО";62;42;D6242
901;1490000;1499999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;1500000;1509999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;1510000;1519999;10000;"""Сбербанк-Телеком"" ООО";77;50;D7750
901;1520000;1529999;10000;"""Мобильные ТелеСистемы"" ПАО";03;01;D0301
901;1530000;1534999;5000;"""Межрегиональный ТранзитТелеком"" АО";16;42;D1642
901;1535000;1539999;5000;"""Межрегиональный ТранзитТелеком"" АО";56;42;D5642
901;1540000;1545999;6000;"""Т2 Мобайл"" ООО";11;20;D1120
901;1546000;1549999;4000;"""Т2 Мобайл"" ООО";12;20;D1220
901;1550000;1559999;10000;"""Межрегиональный ТранзитТелеком"" АО";67;42;D6742
901;1560000;1569999;10000;"""Т2 Мобайл"" ООО";73;20;D7320
901;1570000;1579999;10000;"""Т2 Мобайл"" ООО";18;20;D1820
901;1580000;1589999;10000;"""Т2 Мобайл"" ООО";75;39;D7539
901;1590000;1594999;5000;"""Межрегиональный ТранзитТелеком"" АО";54;42;D5442
901;1595000;1599999;5000;"""Межрегиональный ТранзитТелеком"" АО";25;42;D2542
901;1600000;1603999;4000;"""Т2 Мобайл"" ООО";13;20;D1320
901;1604000;1609999;6000;"""Т2 Мобайл"" ООО";42;20;D4220
901;1610000;1619999;10000;"""Т2 Мобайл"" ООО";36;20;D3620
901;1620000;1629999;10000;"""Т2 Мобайл"" ООО";16;20;D1620
901;1630000;1639999;10000;"""Т2 Мобайл"" ООО";18;20;D1820
901;1640000;1641999;2000;"""Т2 Мобайл"" ООО";19;20;D1920
901;1642000;1643999;2000;"""Т2 Мобайл"" ООО";17;20;D1720
901;1644000;1651999;8000;"""Т2 Мобайл"" ООО";21;20;D2120
901;1652000;1659999;8000;"""Т2 Мобайл"" ООО";22;20;D2220
901;1660000;1669999;10000;"""Т2 Мобайл"" ООО";25;20;D2520
901;1670000;1673999;4000;"""Т2 Мобайл"" ООО";02;20;D0220
901;1674000;1687999;14000;"""Т2 Мобайл"" ООО";26;20;D2620
901;1688000;1693999;6000;"""Т2 Мобайл"" ООО";30;20;D3020
901;1694000;1699999;6000;"""Т2 Мобайл"" ООО";55;20;D5520
901;1700000;1799999;100000;"""Т2 Мобайл"" ООО";76;20;D7620
901;1800000;1899999;100000;"""Т2 Мобайл"" ООО";77;20;D7720
901;1900000;1909999;10000;"""Т2 Мобайл"" ООО";70;20;D7020
901;1910000;1919999;10000;"""Т2 Мобайл"" ООО";40;20;D4020
901;1920000;1929999;10000;"""Т2 Мобайл"" ООО";36;20;D3620
901;1930000;1939999;10000;"""Т2 Мобайл"" ООО";39;20;D3920
901;1940000;1949999;10000;"""Т2 Мобайл"" ООО";40;20;D4020
901;1950000;1959999;10000;"""Т2 Мобайл"" ООО";76;20;D7620
901;1960000;1979999;20000;"""Т2 Мобайл"" ООО";46;20;D4620
901;1980000;1989999;10000;"""Т2 Мобайл"" ООО";72;20;D7220
901;1990000;1999999;10000;"""Т2 Мобайл"" ООО";76;20;D7620
901;2000000;2009999;10000;"""Т2 Мобайл"" ООО";17;20;D1720
901;2010000;2019999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;2030000;2049999;20000;"""Ростелеком"" ПАО";69;20;D6920
901;2050000;2099999;50000;"""Т2 Мобайл"" ООО";22;20;D2220
901;2100000;2109999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;2110000;2119999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;2120000;2127999;8000;"""Т2 Мобайл"" ООО";04;20;D0420
901;2128000;2135999;8000;"""Т2 Мобайл"" ООО";32;20;D3220
901;2136000;2145999;10000;"""Т2 Мобайл"" ООО";34;20;D3420
901;2146000;2153999;8000;"""Т2 Мобайл"" ООО";36;20;D3620
901;2154000;2163999;10000;"""Т2 Мобайл"" ООО";37;20;D3720
901;2164000;2173999;10000;"""Т2 Мобайл"" ООО";39;20;D3920
901;2174000;2177999;4000;"""Т2 Мобайл"" ООО";40;20;D4020
901;2178000;2183999;6000;"""Т2 Мобайл"" ООО";46;20;D4620
901;2184000;2189999;6000;"""Т2 Мобайл"" ООО";53;20;D5320
901;2190000;2199999;10000;"""Т2 Мобайл"" ООО";41;20;D4120
901;2200000;2209999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;2210000;2219999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;2220000;2229999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;2230000;2237999;8000;"""Т2 Мобайл"" ООО";43;20;D4320
901;2238000;2241999;4000;"""Т2 Мобайл"" ООО";24;20;D2420
901;2242000;2249999;8000;"""Т2 Мобайл"" ООО";45;20;D4520
901;2250000;2253999;4000;"""Т2 Мобайл"" ООО";47;20;D4720
901;2254000;2263999;10000;"""Т2 Мобайл"" ООО";48;20;D4820
901;2264000;2273999;10000;"""Т2 Мобайл"" ООО";50;20;D5020
901;2274000;2283999;10000;"""Т2 Мобайл"" ООО";54;20;D5420
901;2284000;2289999;6000;"""Т2 Мобайл"" ООО";59;20;D5920
901;2290000;2299999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;2300000;2309999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;2310000;2319999;10000;"""Т2 Мобайл"" ООО";56;20;D5620
901;2320000;2329999;10000;"""Т2 Мобайл"" ООО";67;20;D6720
901;2330000;2339999;10000;"""Межрегиональный ТранзитТелеком"" АО";62;42;D6242
901;2340000;2349999;10000;"""Лайкамобайл"" ООО";77;13;D7713
901;2350000;2399999;50000;"""Т2 Мобайл"" ООО";19;20;D1920
901;2400000;2419999;20000;"""Т2 Мобайл"" ООО";26;20;D2620
901;2420000;2439999;20000;"""Т2 Мобайл"" ООО";45;20;D4520
901;2440000;2449999;10000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;2450000;2459999;10000;"""Межрегиональный ТранзитТелеком"" АО";75;42;D7542
901;2460000;2469999;10000;"""Межрегиональный ТранзитТелеком"" АО";25;42;D2542
901;2470000;2479999;10000;"""Межрегиональный ТранзитТелеком"" АО";56;42;D5642
901;2480000;2489999;10000;"""Межрегиональный ТранзитТелеком"" АО";54;42;D5442
901;2490000;2499999;10000;"""Межрегиональный ТранзитТелеком"" АО";67;42;D6742
901;2500000;2505299;5300;"""Т2 Мобайл"" ООО";75;39;D7539
901;2505300;2505399;100;"""Т2 Мобайл"" ООО";75;20;D7520
901;2505400;2519999;14600;"""Т2 Мобайл"" ООО";75;39;D7539
901;2520000;2539999;20000;"""Т2 Мобайл"" ООО";75;39;D7539
901;2540000;2559999;20000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;2560000;2599999;40000;"""Межрегиональный ТранзитТелеком"" АО";77;42;D7742
901;2600000;2619999;20000;"""Мобильные ТелеСистемы"" ПАО";81;01;D8101
901;2620000;2639999;20000;"""Т2 Мобайл"" ООО";57;20;D5720
901;2640000;2649999;10000;"""Т2 Мобайл"" ООО";57;20;D5720
901;2650000;2699999;50000;"""Т2 Мобайл"" ООО";27;09;D2709
901;2700000;2799999;100000;"""Т2 Мобайл"" ООО";76;20;D7620
901;2800000;2899999;100000;"""Т2 Мобайл"" ООО";40;20;D4020
901;2900000;2909999;10000;"""Т2 Мобайл"" ООО";40;20;D4020
901;2910000;2913999;4000;"""Т2 Мобайл"" ООО";51;20;D5120
901;2914000;2921999;8000;"""Т2 Мобайл"" ООО";58;20;D5820
901;2922000;2929999;8000;"""Т2 Мобайл"" ООО";35;20;D3520
